id,distribution,duration,t2y,t5y,t10y,t25y,t50y,t100y,t200y,data_years,name,x_97,y_97,org
C0M410,PT3,72,492.1903947,851.700133,1172.809929,1641.002629,2021.995078,2422.871796,2841.667384,25,馬頭山,207252.69,2580267.37,中央氣象局
C0M530,LN3,1,70.17456876,95.98624939,111.8759053,130.9069015,144.4693703,157.59814,170.4415655,22,奮起湖,219287.75,2599007.96,中央氣象局
C0M530,LN3,3,160.654269,227.8187871,267.807036,314.5604258,347.2093218,378.3368476,408.3703933,22,奮起湖,219287.75,2599007.96,中央氣象局
C0M530,LN3,6,245.7246048,361.6796565,438.4889669,535.5101115,607.8145179,680.196125,753.1938841,22,奮起湖,219287.75,2599007.96,中央氣象局
C0M530,LN3,12,374.2061088,573.5710514,708.2523122,880.8317572,1011.001721,1142.494441,1276.198966,22,奮起湖,219287.75,2599007.96,中央氣象局
C0M530,LN3,24,507.8285813,827.5468118,1057.221482,1365.091827,1606.23028,1856.835234,2118.305958,22,奮起湖,219287.75,2599007.96,中央氣象局
C0M530,LN3,48,637.5540867,1063.238491,1373.916053,1795.254368,2128.496557,2477.374345,2843.813085,22,奮起湖,219287.75,2599007.96,中央氣象局
C0M530,LN3,72,695.0399924,1168.755373,1532.306858,2044.025187,2461.486955,2908.881032,3388.877347,22,奮起湖,219287.75,2599007.96,中央氣象局
C0O810,LPT3,1,68.90661665,91.8831415,108.4450551,130.9593579,148.9295487,167.9647717,188.245066,25,曾文,198550.4,2568700.48,中央氣象局
C0O810,LPT3,3,125.0817386,170.8442454,209.8339359,270.6910748,325.7805128,390.5279962,466.8724901,25,曾文,198550.4,2568700.48,中央氣象局
C0O810,LPT3,6,162.2262685,241.2378748,317.2211824,449.4356044,581.9635522,751.9063104,970.4260787,25,曾文,198550.4,2568700.48,中央氣象局
C0O810,LPT3,12,235.8618558,374.6686329,498.3993523,699.779604,889.0476071,1118.260274,1396.159458,25,曾文,198550.4,2568700.48,中央氣象局
C0O810,LPT3,24,320.8867069,522.1267205,695.9043186,970.1966909,1220.330124,1515.299651,1863.371259,25,曾文,198550.4,2568700.48,中央氣象局
C0O810,LPT3,48,404.6875193,674.5052411,918.2177425,1318.756068,1698.009721,2159.649216,2721.643727,25,曾文,198550.4,2568700.48,中央氣象局
C0O810,LPT3,72,448.0998161,753.2531999,1028.236221,1478.888528,1904.267056,2420.52129,3047.020721,25,曾文,198550.4,2568700.48,中央氣象局
C0O830,LPT3,1,60.64715738,70.3839791,76.17422241,82.9451507,87.67691562,92.19242647,96.55416903,21,北寮,198261.23,2553186.89,中央氣象局
C0O830,LPT3,3,112.7461591,128.4952551,136.7030437,145.3475696,150.8428811,155.7098439,160.0908947,21,北寮,198261.23,2553186.89,中央氣象局
C0O830,LPT3,6,143.6046472,181.3704303,206.7543619,239.3828446,264.160803,289.388674,315.2781398,21,北寮,198261.23,2553186.89,中央氣象局
C0O830,LPT3,12,193.1514774,255.9813946,303.9375042,372.2645433,429.1791742,491.6100618,560.4149384,21,北寮,198261.23,2553186.89,中央氣象局
C0O830,LPT3,24,265.8350865,360.292795,423.3125845,503.4867041,563.6631494,624.2717269,685.7673099,21,北寮,198261.23,2553186.89,中央氣象局
C0O830,LPT3,48,346.558422,476.8619832,563.0367396,671.6695979,752.4521631,833.1639687,914.4011548,21,北寮,198261.23,2553186.89,中央氣象局
C0O830,LPT3,72,377.1398604,544.1664106,675.3235553,866.6302137,1029.275229,1210.546726,1413.275716,21,北寮,198261.23,2553186.89,中央氣象局
C0O840,LN3,1,61.59482094,71.49882555,76.77008047,82.45801033,86.16937101,89.53280907,92.63215324,16,王爺宮,188541.4,2568915.65,中央氣象局
C0O840,LN3,3,86.62844998,97.12870478,103.0401923,109.6797167,114.1615755,118.3275188,122.2555936,16,王爺宮,188541.4,2568915.65,中央氣象局
C0O840,LN3,6,106.5798059,120.431104,129.7974902,141.8080496,150.8725557,160.0332846,169.3518983,16,王爺宮,188541.4,2568915.65,中央氣象局
C0O840,LN3,12,144.4947136,175.1845051,198.3120053,230.4285768,256.3363867,283.8669007,313.1767489,16,王爺宮,188541.4,2568915.65,中央氣象局
C0O840,LN3,24,210.2163017,259.1507976,285.5585375,314.3358488,333.2705429,350.5374932,366.5388523,16,王爺宮,188541.4,2568915.65,中央氣象局
C0O840,LN3,48,268.1584553,330.5468355,365.1211276,403.5182024,429.1911657,452.8850364,475.0820924,16,王爺宮,188541.4,2568915.65,中央氣象局
C0O840,LN3,72,291.7177508,356.1225927,393.1755512,435.4427039,464.3510522,491.486604,517.3014048,16,王爺宮,188541.4,2568915.65,中央氣象局
C0O860,PT3,1,57.62610589,72.1602614,81.18012027,91.95030315,99.57099729,106.8887324,113.9824199,24,大內,184603.02,2557725.34,中央氣象局
C0O860,PT3,3,114.7268916,152.1266867,173.9624078,199.0415248,216.258644,232.4454461,247.8535545,24,大內,184603.02,2557725.34,中央氣象局
C0O860,PT3,6,158.4067488,213.6452705,246.5849931,284.9377848,311.5518516,336.7635648,360.9205236,24,大內,184603.02,2557725.34,中央氣象局
C0O860,PT3,12,194.1926258,283.3632781,352.3474833,445.8527863,518.356942,592.3576321,667.8154181,24,大內,184603.02,2557725.34,中央氣象局
C0O860,PT3,24,260.3931307,396.4620825,499.725279,638.2618835,744.9284705,853.3031732,963.4066248,24,大內,184603.02,2557725.34,中央氣象局
C0O860,PT3,48,316.0620023,489.9554352,630.8477093,826.5036343,980.718041,1139.768223,1303.316189,24,大內,184603.02,2557725.34,中央氣象局
C0O860,PT3,72,350.5367536,548.8582499,705.6551032,920.6412905,1088.646943,1260.979042,1437.412424,24,大內,184603.02,2557725.34,中央氣象局
C0O900,LPT3,1,51.47915304,64.41009367,71.81151875,80.14263781,85.7452048,90.91962271,95.75796737,24,善化,178013.17,2556958.28,中央氣象局
C0O900,LPT3,3,86.01501259,117.5895174,142.2045513,177.9113974,208.1420622,241.7433582,279.2460023,24,善化,178013.17,2556958.28,中央氣象局
C0O900,LPT3,6,120.8957745,162.4075185,195.9904326,246.1841234,289.850628,339.4955339,396.150695,24,善化,178013.17,2556958.28,中央氣象局
C0O900,LPT3,12,161.3461966,218.2487329,266.0526806,339.7611766,405.7326872,482.5353648,572.249409,24,善化,178013.17,2556958.28,中央氣象局
C0O900,LPT3,24,222.4530314,314.717269,391.5069088,509.2536632,614.1362004,735.7228883,877.1094684,24,善化,178013.17,2556958.28,中央氣象局
C0O900,LPT3,48,277.0568173,399.5946675,507.4824385,681.1366638,842.9264694,1037.732845,1272.91484,24,善化,178013.17,2556958.28,中央氣象局
C0O900,LPT3,72,314.6696051,463.7201794,591.5053237,792.6183642,976.0756815,1192.969863,1450.017688,24,善化,178013.17,2556958.28,中央氣象局
C0O910,LPT3,1,61.52034377,80.48835329,92.56996852,107.3911737,118.1642198,128.7455429,139.2323108,25,新營,180594.96,2576813.46,中央氣象局
C0O910,LPT3,3,95.38662031,126.795614,151.0127379,185.8046746,215.0043093,247.2320226,282.9628446,25,新營,180594.96,2576813.46,中央氣象局
C0O910,LPT3,6,128.4961332,176.2667143,208.8466104,251.0430085,283.2275961,316.0609551,349.7814501,25,新營,180594.96,2576813.46,中央氣象局
C0O910,LPT3,12,171.7166595,247.0290324,299.1071643,367.0523688,419.1083451,472.3346567,527.0689197,25,新營,180594.96,2576813.46,中央氣象局
C0O910,LPT3,24,231.7408892,348.7013875,432.1509913,543.5316968,630.4934153,720.6771319,814.6080653,25,新營,180594.96,2576813.46,中央氣象局
C0O910,LPT3,48,295.6983145,445.7136412,552.3241059,694.0710499,804.325654,918.3008184,1036.638069,25,新營,180594.96,2576813.46,中央氣象局
C0O910,LPT3,72,319.724041,482.7531117,602.2331672,765.5788687,896.0229031,1033.848501,1180.027627,25,新營,180594.96,2576813.46,中央氣象局
C0O930,LPT3,1,59.37414507,75.92103204,87.18905134,101.8225743,113.0363946,124.5355299,136.4155515,24,玉井,194755.76,2558337.72,中央氣象局
C0O930,LPT3,3,110.8188012,149.9419177,178.1601651,216.5239086,247.138237,279.5545893,314.0729269,24,玉井,194755.76,2558337.72,中央氣象局
C0O930,LPT3,6,147.9016699,220.7802935,282.7892378,379.7305242,467.5890625,570.8659808,692.5428047,24,玉井,194755.76,2558337.72,中央氣象局
C0O930,LPT3,12,206.1510244,321.563494,425.0415948,594.4400033,754.6171612,949.6997873,1187.645942,24,玉井,194755.76,2558337.72,中央氣象局
C0O930,LPT3,24,282.0958722,444.8359401,582.9378472,797.8941066,991.5833537,1217.860305,1482.563651,24,玉井,194755.76,2558337.72,中央氣象局
C0O930,LPT3,48,352.0758128,553.2773868,724.2668141,990.8207936,1231.384155,1512.827978,1842.561862,24,玉井,194755.76,2558337.72,中央氣象局
C0O930,LPT3,72,397.1775625,633.7343453,835.8524816,1152.19234,1438.597775,1774.449689,2168.714152,24,玉井,194755.76,2558337.72,中央氣象局
C0O950,LN3,1,48.94150272,57.30315425,61.69466813,66.38871063,69.42707389,72.16417431,74.67270889,17,安南,162389.08,2553032.65,中央氣象局
C0O950,LN3,3,92.80177984,114.6853608,126.333968,138.9044373,147.107236,154.5414646,161.3923022,17,安南,162389.08,2553032.65,中央氣象局
C0O950,LN3,6,116.5852954,143.2803341,157.400722,172.5704173,182.4317352,191.3437652,199.5353333,17,安南,162389.08,2553032.65,中央氣象局
C0O950,LN3,12,142.7938223,170.4826583,186.6258619,205.2175836,218.0363335,230.1418507,241.7214039,17,安南,162389.08,2553032.65,中央氣象局
C0O950,LN3,24,183.069634,210.2932803,225.1385716,241.4365226,252.2278536,262.115036,271.3166482,17,安南,162389.08,2553032.65,中央氣象局
C0O950,LN3,48,227.9747567,255.9122562,272.6916415,292.4336725,306.293379,319.5599164,332.406464,17,安南,162389.08,2553032.65,中央氣象局
C0O950,LN3,72,256.6316057,306.810716,341.4616729,386.5820986,421.0756541,456.274277,492.3952222,17,安南,162389.08,2553032.65,中央氣象局
C0O960,PT3,1,58.83199839,71.8976694,80.63317302,91.54494147,99.53081017,107.377665,115.1333835,21,崎頂,185325.31,2539937.31,中央氣象局
C0O960,PT3,3,116.0818042,144.0092912,160.8309942,180.5430409,194.290298,207.3588574,219.9185373,21,崎頂,185325.31,2539937.31,中央氣象局
C0O960,PT3,6,158.9885728,199.6622074,223.3657502,250.5575344,269.2073237,286.7292776,303.3985564,21,崎頂,185325.31,2539937.31,中央氣象局
C0O960,PT3,12,209.5505642,275.4231452,315.2335262,361.9835403,394.6410489,425.7221014,455.6225422,21,崎頂,185325.31,2539937.31,中央氣象局
C0O960,PT3,24,277.6093981,385.1915835,456.4790053,545.0567328,609.6317148,672.91678,735.3301368,21,崎頂,185325.31,2539937.31,中央氣象局
C0O960,PT3,48,349.9960429,495.3209159,593.0929207,715.6729413,805.6261262,894.1735462,981.824774,21,崎頂,185325.31,2539937.31,中央氣象局
C0O960,PT3,72,404.9565356,578.7506747,694.3747692,838.3841158,943.5534217,1046.743358,1148.612219,21,崎頂,185325.31,2539937.31,中央氣象局
C0O970,PT3,1,68.40035146,80.44116561,87.50426317,95.64131702,101.241014,106.5146172,111.5419868,18,虎頭埤,183161.27,2546801.56,中央氣象局
C0O970,PT3,3,115.4926059,145.342931,165.7122059,191.4618224,210.4718093,229.2602763,247.9210524,18,虎頭埤,183161.27,2546801.56,中央氣象局
C0O970,PT3,6,159.4275252,204.8578414,239.4148977,285.8340067,321.6051695,357.9692904,394.9300504,18,虎頭埤,183161.27,2546801.56,中央氣象局
C0O970,PT3,12,209.780599,284.3298419,339.8165608,413.4757945,469.7775785,526.7111549,584.3313486,18,虎頭埤,183161.27,2546801.56,中央氣象局
C0O970,PT3,24,284.3473039,406.2352027,489.1692667,593.8337236,671.0095062,747.2238895,822.869107,18,虎頭埤,183161.27,2546801.56,中央氣象局
C0O970,PT3,48,348.3168276,505.1224314,618.9682721,768.044883,880.9068598,994.3250597,1108.527969,18,虎頭埤,183161.27,2546801.56,中央氣象局
C0O970,PT3,72,393.8522408,583.4263493,727.2922079,920.2989626,1068.903979,1219.888046,1373.280013,18,虎頭埤,183161.27,2546801.56,中央氣象局
C0O980,LN3,1,58.83810939,73.36093253,83.0165954,95.24603113,104.3805938,113.5404804,122.7926104,21,新市,178088.31,2551276.82,中央氣象局
C0O980,LN3,3,104.8211303,134.5853929,153.6219775,177.0621028,194.160405,211.0036865,227.7441355,21,新市,178088.31,2551276.82,中央氣象局
C0O980,LN3,6,138.9068482,183.5567936,217.43448,264.7174616,303.0203358,343.8516558,387.4473429,21,新市,178088.31,2551276.82,中央氣象局
C0O980,LN3,12,184.2208294,250.9918368,302.2266911,374.3337844,433.1530996,496.1850023,563.8054559,21,新市,178088.31,2551276.82,中央氣象局
C0O980,LN3,24,261.7926171,375.4859833,453.2287292,553.7349658,630.108223,707.690003,786.9778268,21,新市,178088.31,2551276.82,中央氣象局
C0O980,LN3,48,320.5191814,468.4124993,577.6130841,726.9873844,845.9792027,971.2294364,1103.431202,21,新市,178088.31,2551276.82,中央氣象局
C0O980,LN3,72,354.4448917,526.1784529,651.1776954,820.3642343,953.9544861,1093.637944,1240.186051,21,新市,178088.31,2551276.82,中央氣象局
C0O990,LN3,1,61.27298713,73.62382294,80.72671903,88.82694293,94.36576133,99.56401644,104.5084866,20,媽廟,177569.41,2543549.55,中央氣象局
C0O990,LN3,3,109.9154646,138.8212377,154.4936772,171.6295343,182.9364301,193.2692328,202.8630474,20,媽廟,177569.41,2543549.55,中央氣象局
C0O990,LN3,6,143.1249031,184.8229439,210.9652225,242.6922186,265.5553944,287.8728175,309.8709883,20,媽廟,177569.41,2543549.55,中央氣象局
C0O990,LN3,12,182.9775675,241.0579797,283.2018258,340.1132176,384.9649108,431.7948477,480.8620465,20,媽廟,177569.41,2543549.55,中央氣象局
C0O990,LN3,24,244.9356937,336.0419801,405.920632,504.236231,584.413707,670.3166759,762.4568464,20,媽廟,177569.41,2543549.55,中央氣象局
C0O990,LN3,48,301.6436701,412.5018403,502.6047481,634.9647753,746.8474737,870.016821,1005.422741,20,媽廟,177569.41,2543549.55,中央氣象局
C0O990,LN3,72,337.8703647,483.1299804,593.3636111,747.2364028,871.8988059,1004.801312,1146.712162,20,媽廟,177569.41,2543549.55,中央氣象局
C0R100,PT3,1,84.66910085,105.5756668,117.9248699,132.2159189,142.085526,151.4036558,160.3059912,19,尾寮山,217556.05,2525836.72,中央氣象局
C0R100,PT3,3,158.4108557,198.5177757,223.7818522,254.228025,275.9225839,296.8556316,317.2314129,19,尾寮山,217556.05,2525836.72,中央氣象局
C0R100,PT3,6,227.7502416,318.4251733,374.4333378,441.1139456,488.1895433,533.3235077,577.0176492,19,尾寮山,217556.05,2525836.72,中央氣象局
C0R100,PT3,12,340.9327624,529.66954,654.2957772,808.827932,921.3125842,1031.436352,1139.949228,19,尾寮山,217556.05,2525836.72,中央氣象局
C0R100,PT3,24,485.8587656,800.0939493,1023.136872,1311.525792,1527.909906,1744.08408,1960.705312,19,尾寮山,217556.05,2525836.72,中央氣象局
C0R100,PT3,48,604.8085258,1067.101735,1437.618583,1949.268747,2351.031458,2764.402275,3188.649929,19,尾寮山,217556.05,2525836.72,中央氣象局
C0R100,PT3,72,698.1009381,1243.233802,1680.575574,2284.814276,2759.44343,3247.892875,3749.282518,19,尾寮山,217556.05,2525836.72,中央氣象局
C0R130,LPT3,1,51.23275774,63.47943235,71.34943065,81.11148725,88.29333972,95.42445338,102.5712505,20,阿禮,223676.54,2515836.91,中央氣象局
C0R130,LPT3,3,107.276429,138.9570354,158.9013922,183.1498041,200.6377245,217.7106702,234.5360997,20,阿禮,223676.54,2515836.91,中央氣象局
C0R130,LPT3,6,152.9574385,210.7546106,252.3088743,308.6051088,353.3623359,400.5939774,450.7118643,20,阿禮,223676.54,2515836.91,中央氣象局
C0R130,LPT3,12,236.914593,330.6817479,396.5321067,483.8821156,551.9523771,622.5952395,696.3365972,20,阿禮,223676.54,2515836.91,中央氣象局
C0R130,LPT3,24,350.8892417,492.3112042,580.5409263,685.856818,760.1357319,831.1410364,899.5816945,20,阿禮,223676.54,2515836.91,中央氣象局
C0R130,LPT3,48,465.6170128,676.6794382,816.8119352,992.8282273,1122.836038,1251.761917,1380.429499,20,阿禮,223676.54,2515836.91,中央氣象局
C0R130,LPT3,72,540.2429686,814.2716756,1012.91838,1281.865468,1494.690702,1717.870984,1952.852387,20,阿禮,223676.54,2515836.91,中央氣象局
C0R140,LPT3,1,76.2626641,103.3846912,121.9808257,146.1990836,164.7748127,183.817367,203.4703168,21,瑪家,217797.98,2509204.37,中央氣象局
C0R140,LPT3,3,156.8002894,219.5540773,265.5251685,328.7578555,379.7141143,434.0708272,492.3421914,21,瑪家,217797.98,2509204.37,中央氣象局
C0R140,LPT3,6,238.2669707,349.5246591,438.2376663,569.2963518,682.0011514,808.7803359,951.8251325,21,瑪家,217797.98,2509204.37,中央氣象局
C0R140,LPT3,12,361.8300496,545.1331805,676.435751,852.2917597,990.0332243,1133.252457,1282.79947,21,瑪家,217797.98,2509204.37,中央氣象局
C0R140,LPT3,24,524.469313,796.110501,976.3130138,1200.869058,1364.935529,1525.883808,1684.63902,21,瑪家,217797.98,2509204.37,中央氣象局
C0R140,LPT3,48,682.563011,1026.173712,1258.090535,1552.260823,1771.053781,1988.985809,2207.228683,21,瑪家,217797.98,2509204.37,中央氣象局
C0R140,LPT3,72,787.088618,1176.754252,1433.840129,1753.425181,1986.654348,2215.383265,2441.025546,21,瑪家,217797.98,2509204.37,中央氣象局
C0R150,LPT3,1,67.51469113,91.26898773,110.5343965,139.3974367,164.5631444,193.2271205,225.9969023,22,三地門,213006.74,2512204.97,中央氣象局
C0R150,LPT3,3,128.6045587,185.2403896,233.5305286,309.1488939,377.8221386,458.7300842,554.3140358,22,三地門,213006.74,2512204.97,中央氣象局
C0R150,LPT3,6,179.1530354,269.426883,341.3032638,447.2207844,538.0162039,639.8211008,754.2762724,22,三地門,213006.74,2512204.97,中央氣象局
C0R150,LPT3,12,268.4133583,401.8004166,492.5086266,608.4475644,695.3389512,782.4539956,870.2587791,22,三地門,213006.74,2512204.97,中央氣象局
C0R150,LPT3,24,370.8482979,548.2596132,665.2087263,810.7507066,917.1702791,1021.753339,1125.165604,22,三地門,213006.74,2512204.97,中央氣象局
C0R150,LPT3,48,504.0812303,724.7806635,859.1845247,1015.403819,1122.572908,1222.578965,1316.66353,22,三地門,213006.74,2512204.97,中央氣象局
C0R150,LPT3,72,567.6864667,825.5643729,994.9880026,1205.744843,1359.972854,1511.742129,1662.072775,22,三地門,213006.74,2512204.97,中央氣象局
C0R160,LPT3,1,68.56727924,92.64818329,107.4962856,125.1367126,137.5563271,149.4292028,160.8850156,22,新圍,201809.09,2515525.01,中央氣象局
C0R160,LPT3,3,112.9628874,172.6003627,215.4933885,273.0485317,318.1703765,365.0989012,414.0974177,22,新圍,201809.09,2515525.01,中央氣象局
C0R160,LPT3,6,143.1039563,230.0545886,297.8489861,395.2480204,476.4919877,565.3390386,662.6670764,22,新圍,201809.09,2515525.01,中央氣象局
C0R160,LPT3,12,197.2576701,321.5188078,417.0854875,552.3781405,663.5544147,783.550245,913.2728257,22,新圍,201809.09,2515525.01,中央氣象局
C0R160,LPT3,24,281.0954211,431.9550614,536.6191077,672.3367381,775.2716767,879.3916871,985.1774323,22,新圍,201809.09,2515525.01,中央氣象局
C0R160,LPT3,48,362.163153,537.1962118,655.9873705,807.7537289,921.5211524,1035.64297,1150.755362,22,新圍,201809.09,2515525.01,中央氣象局
C0R160,LPT3,72,406.9663089,598.37283,738.4735607,930.3303762,1083.997403,1246.893882,1420.312294,22,新圍,201809.09,2515525.01,中央氣象局
C0R170,PT3,1,60.89784887,87.29635245,109.4274133,140.700342,165.6357887,191.5414543,218.3349789,22,屏東,198009.69,2506756.38,中央氣象局
C0R170,PT3,3,118.996236,170.0722418,200.9700929,237.2762224,262.6501488,286.8072301,310.0533374,22,屏東,198009.69,2506756.38,中央氣象局
C0R170,PT3,6,157.5827292,228.5725459,269.9213924,317.3385868,349.8511805,380.3915877,409.4408279,22,屏東,198009.69,2506756.38,中央氣象局
C0R170,PT3,12,216.8812617,335.7820137,410.9403429,501.708476,566.4902606,629.0674702,690.0361386,22,屏東,198009.69,2506756.38,中央氣象局
C0R170,PT3,24,292.8184549,449.9674783,547.2302057,663.1714242,745.1027333,823.7068424,899.8464473,22,屏東,198009.69,2506756.38,中央氣象局
C0R170,PT3,48,362.0522064,551.909347,674.7478014,825.2164468,933.7561337,1039.367549,1142.898861,22,屏東,198009.69,2506756.38,中央氣象局
C0R170,PT3,72,418.6652,636.1137002,778.0893648,952.9536187,1079.605588,1203.181962,1324.60666,22,屏東,198009.69,2506756.38,中央氣象局
C0R190,LPT3,1,74.50618806,85.35444148,90.70592271,96.08172984,99.34680034,102.1320752,104.5488359,20,赤山,210343.05,2499189.74,中央氣象局
C0R190,LPT3,3,137.6335265,170.1843096,191.5110524,218.3809588,238.428748,258.5594527,278.9508178,20,赤山,210343.05,2499189.74,中央氣象局
C0R190,LPT3,6,192.4270874,254.5830055,294.9382464,345.205563,382.2439934,419.0157646,455.8289579,20,赤山,210343.05,2499189.74,中央氣象局
C0R190,LPT3,12,272.9469396,359.0721012,408.3885883,463.4838529,500.1328646,533.6092682,564.5351306,20,赤山,210343.05,2499189.74,中央氣象局
C0R190,LPT3,24,373.8781579,492.3540562,552.9967962,614.0844226,650.7543164,681.4755325,707.5155714,20,赤山,210343.05,2499189.74,中央氣象局
C0R190,LPT3,48,479.8448689,629.6478172,718.1811353,819.9431981,889.5167717,954.5234599,1015.918729,20,赤山,210343.05,2499189.74,中央氣象局
C0R190,LPT3,72,533.8728814,718.6504834,845.9997704,1012.661734,1141.103429,1273.30545,1410.291705,20,赤山,210343.05,2499189.74,中央氣象局
C0R220,PT3,1,62.90694306,79.35795675,89.92028246,102.7983289,112.0555578,121.0417027,129.833257,22,潮州,202683.81,2492800.17,中央氣象局
C0R220,PT3,3,119.7726524,161.4626818,186.4080511,215.5161925,235.7495772,254.9397429,273.3460482,22,潮州,202683.81,2492800.17,中央氣象局
C0R220,PT3,6,168.9607771,225.5035116,256.304479,290.0766974,312.4077069,332.8430864,351.8382544,22,潮州,202683.81,2492800.17,中央氣象局
C0R220,PT3,12,235.1883319,308.9448045,346.4093859,385.5072088,410.3003532,432.2938089,452.1694748,22,潮州,202683.81,2492800.17,中央氣象局
C0R220,PT3,24,295.6751219,396.7488774,454.5050728,519.9098528,564.3085974,605.7174833,644.8597548,22,潮州,202683.81,2492800.17,中央氣象局
C0R220,PT3,48,380.7864831,514.8019948,593.8297941,685.1848282,748.2219818,807.7009517,864.4961432,22,潮州,202683.81,2492800.17,中央氣象局
C0R220,PT3,72,438.4401603,592.1168688,683.168788,788.7456513,861.7713148,930.7916532,996.7943291,22,潮州,202683.81,2492800.17,中央氣象局
C0R240,LN3,1,70.53820242,85.12939735,96.26134004,111.8615811,124.5419318,138.0940285,152.5973259,13,來義,211435.43,2491989.56,中央氣象局
C0R240,LN3,3,167.7231315,203.7732198,223.578166,245.436559,259.9747101,273.3394824,285.8153946,13,來義,211435.43,2491989.56,中央氣象局
C0R240,LN3,6,226.2585615,256.6598518,273.0204176,290.8136917,302.5015115,313.1465171,323.0000719,13,來義,211435.43,2491989.56,中央氣象局
C0R240,LN3,12,315.4259286,348.4057075,366.2683829,385.7844723,398.6538223,410.4089427,421.3186982,13,來義,211435.43,2491989.56,中央氣象局
C0R240,LN3,24,402.0549916,490.9305044,552.4829395,632.8049263,694.3195977,757.1765383,821.7596676,13,來義,211435.43,2491989.56,中央氣象局
C0R240,LN3,48,538.8584853,653.9914627,717.196761,786.9194752,833.2722441,875.8699836,915.622897,13,來義,211435.43,2491989.56,中央氣象局
C0R240,LN3,72,626.7966586,767.8255781,844.6136126,928.8247248,984.532323,1035.537667,1082.976977,13,來義,211435.43,2491989.56,中央氣象局
C0R260,LPT3,1,54.22311335,68.38483977,78.71384552,92.88197362,104.2844673,116.4476356,129.4981383,17,春日,211721.57,2474615.68,中央氣象局
C0R260,LPT3,3,104.0736906,137.1077535,163.5579858,202.7159665,236.4793318,274.5817176,317.7527606,17,春日,211721.57,2474615.68,中央氣象局
C0R260,LPT3,6,157.6641318,204.0870354,232.8809546,267.4515846,292.0958976,315.9308034,339.2100627,17,春日,211721.57,2474615.68,中央氣象局
C0R260,LPT3,12,226.588372,302.2352155,347.3491482,399.4885918,435.2793424,468.8086539,500.542162,17,春日,211721.57,2474615.68,中央氣象局
C0R260,LPT3,24,316.7827743,403.0250551,448.4977659,495.9648426,525.6062567,551.3394839,573.9768498,17,春日,211721.57,2474615.68,中央氣象局
C0R260,LPT3,48,397.3918181,504.8144601,573.6747357,658.8041046,721.1981258,782.9381745,844.5924085,17,春日,211721.57,2474615.68,中央氣象局
C0R260,LPT3,72,458.336554,576.5282903,652.4119339,746.4019319,815.4308925,883.8613287,952.3249191,17,春日,211721.57,2474615.68,中央氣象局
C0R270,LN3,1,49.08716561,63.92858952,75.25999628,91.14866344,104.0694813,117.8834445,132.6717175,18,琉球嶼,184299.5,2470477.72,中央氣象局
C0R270,LN3,3,96.28499712,137.0750176,166.0004884,204.4067662,234.2500859,265.0796411,297.0714519,18,琉球嶼,184299.5,2470477.72,中央氣象局
C0R270,LN3,6,132.7836172,188.8490399,226.3220753,273.9669346,309.669575,345.5582502,381.8882959,18,琉球嶼,184299.5,2470477.72,中央氣象局
C0R270,LN3,12,174.2080566,255.3126103,310.6573805,382.0997753,436.3194318,491.344827,547.5318627,18,琉球嶼,184299.5,2470477.72,中央氣象局
C0R270,LN3,24,246.0614729,344.2925112,400.7223365,465.0246504,508.9642665,550.1815655,589.3688094,18,琉球嶼,184299.5,2470477.72,中央氣象局
C0R270,LN3,48,311.500247,429.17864,496.4890043,572.9527509,625.0660996,673.8551831,720.1590556,18,琉球嶼,184299.5,2470477.72,中央氣象局
C0R270,LN3,72,340.9913861,473.4197912,554.3402632,650.7404665,719.1307982,785.1105299,849.4584477,18,琉球嶼,184299.5,2470477.72,中央氣象局
C0R280,LPT3,1,62.33580327,78.75880063,89.42126365,102.745858,112.6099098,122.4501032,132.3536812,16,檳榔,233158.29,2441991.88,中央氣象局
C0R280,LPT3,3,122.2743111,155.6898679,174.886135,196.5075508,211.0389892,224.4441917,236.9589206,16,檳榔,233158.29,2441991.88,中央氣象局
C0R280,LPT3,6,162.2589216,215.7929242,253.4321557,303.5542868,342.8164463,383.7766075,426.7807402,16,檳榔,233158.29,2441991.88,中央氣象局
C0R280,LPT3,12,225.5999366,304.6480059,355.8510702,419.3721672,465.952579,511.9904296,557.8634057,16,檳榔,233158.29,2441991.88,中央氣象局
C0R280,LPT3,24,321.8738612,465.0724059,571.9301785,721.0002698,842.5797789,973.4742327,1114.989662,16,檳榔,233158.29,2441991.88,中央氣象局
C0R280,LPT3,48,390.7865235,576.1313049,740.1383097,1005.464598,1253.812238,1553.952759,1917.547863,16,檳榔,233158.29,2441991.88,中央氣象局
C0R280,LPT3,72,465.0209359,660.6235343,823.4374592,1073.13661,1295.587591,1553.487869,1853.396572,16,檳榔,233158.29,2441991.88,中央氣象局
C0R350,LN3,1,61.64148224,98.22227938,131.9731256,186.5172807,236.4093155,294.7260465,362.4197655,18,貓鼻頭,222705.87,2424922.39,中央氣象局
C0R350,LN3,3,115.2093312,187.3672098,246.1949261,332.809617,406.1630465,487.0322759,576.0515188,18,貓鼻頭,222705.87,2424922.39,中央氣象局
C0R350,LN3,6,152.354538,239.9244999,307.0730837,401.5291487,478.5465938,561.0537233,649.5416124,18,貓鼻頭,222705.87,2424922.39,中央氣象局
C0R350,LN3,12,191.5994646,290.7593792,368.8028669,480.7309357,573.476661,674.0506112,783.1137052,18,貓鼻頭,222705.87,2424922.39,中央氣象局
